Fecha,Hora,Divisa,Importancia,Evento,Actual,Prevision,Anterior
30 de julio de 2022",15:00,  USD,,Encuesta JOLTs de ofertas de empleo (Jun),"10,698M","11,000M","11,303M"
30 de julio de 2022",23:45,  NZD,,Evolución del empleo (Trimestral) (2T),"0,0%","0,4%","0,0%"
31 de julio de 2022",02:30,  AUD,,Ventas minoristas (Mensual),"0,2%","0,2%","0,9%"
31 de julio de 2022",09:30,  GBP,,PMI compuesto (Jul),"52,1","52,8","53,7"
31 de julio de 2022",09:30,  GBP,,PMI de servicios (Jul),"52,6","53,3","54,3"
31 de julio de 2022",15:00,  USD,,PMI no manufacturero del ISM (Jul),"56,7","53,5","55,3"
31 de julio de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"4,467M","-0,629M","-4,523M"
1 de agosto de 2022",09:30,  GBP,,PMI del sector de la construcción (Jul),"48,9","52,0","52,6"
1 de agosto de 2022",12:00,  GBP,,Decisión de tipos de interés (Ago),"1,75%","1,75%","1,25%"
1 de agosto de 2022",12:30,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
1 de agosto de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,260K,259K,254K
2 de agosto de 2022",05:30,  INR,,Decisión de tipos de interés,"5,40%","5,25%","4,90%"
2 de agosto de 2022",13:30,  USD,,Nóminas no agrícolas (Jul),528K,250K,398K
2 de agosto de 2022",13:30,  USD,,Tasa de desempleo (Jul),"3,5%","3,6%","3,6%"
2 de agosto de 2022",13:30,  CAD,,Cambio del empleo (Jul),"-30,6K","20,0K","-43,2K"
2 de agosto de 2022",15:00,  CAD,,PMI de Ivey (Jul),"49,6","60,3","62,2"
3 de agosto de 2022",12:00,  BRL,,Actas de la reunión del CMP del Banco Central de Brasil  , , , 
3 de agosto de 2022",17:00,  USD,,Previsión energética a corto plazo de la EIA  , , , 
4 de agosto de 2022",07:00,  EUR,,IPC de Alemania (Anual) (Jul),"7,5%","7,5%","7,6%"
4 de agosto de 2022",13:30,  USD,,IPC subyacente (Mensual) (Jul),"0,3%","0,5%","0,7%"
4 de agosto de 2022",13:30,  USD,,IPC (Mensual) (Jul),"0,0%","0,2%","1,3%"
4 de agosto de 2022",13:30,  USD,,IPC (Anual) (Jul),"8,5%","8,7%","9,1%"
4 de agosto de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"5,458M","0,073M","4,467M"
5 de agosto de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,262K,263K,248K
5 de agosto de 2022",13:30,  USD,,IPP (Mensual) (Jul),"-0,5%","0,2%","1,0%"
9 de agosto de 2022",07:00,  GBP,,PIB (Anual) (2T)  ,"2,9%","2,8%","8,7%"
9 de agosto de 2022",07:00,  GBP,,PIB (Trimestral) (2T)  ,"-0,1%","-0,2%","0,8%"
9 de agosto de 2022",07:00,  GBP,,PIB (Mensual),"-0,6%","-1,2%","0,4%"
9 de agosto de 2022",07:00,  GBP,,Producción manufacturera (Mensual) (Jun),"-1,6%","-1,8%","1,7%"
9 de agosto de 2022",07:00,  GBP,,PIB mensual a 3M / Evolución a 3M,"-0,1%","-0,3%","0,4%"
10 de agosto de 2022",00:50,  JPY,,PIB (Trimestral) (2T)  ,"0,5%","0,6%","0,0%"
10 de agosto de 2022",03:00,  CNY,,Índice de Producción Industrial (Anual) (Jul),"3,8%","4,6%","3,9%"
11 de agosto de 2022",02:30,  AUD,,Actas de la reunión de política monetaria del Banco de la Reserva de Australia  , , , 
11 de agosto de 2022",07:00,  GBP,,"Ingresos medios de los trabajadores, bonus incluidos (Jun)","5,1%","4,5%","6,4%"
11 de agosto de 2022",07:00,  GBP,,Evolución del desempleo (Jul),"-10,5K","-32,0K","-26,8K"
11 de agosto de 2022",10:00,  EUR,,Índice ZEW de confianza inversora en Alemania (Ago),"-55,3","-53,8","-53,8"
11 de agosto de 2022",13:30,  USD,,Permisos de construcción (Jul),"1,674M","1,650M","1,696M"
11 de agosto de 2022",13:30,  CAD,,IPC subyacente (Mensual) (Jul),"0,5%", ,"0,3%"
12 de agosto de 2022",03:00,  NZD,,Decisión de tipos de interés,"3,00%","3,00%","2,50%"
12 de agosto de 2022",04:00,  NZD,,Rueda de prensa del RBNZ  , , , 
12 de agosto de 2022",07:00,  GBP,,IPC (Anual) (Jul),"10,1%","9,8%","9,4%"
12 de agosto de 2022",13:30,  USD,,Ventas minoristas subyacentes (Mensual) (Jul),"0,4%","-0,1%","0,9%"
12 de agosto de 2022",13:30,  USD,,Ventas minoristas (Mensual) (Jul),"0,0%","0,1%","0,8%"
12 de agosto de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"-7,056M","-0,275M","5,458M"
12 de agosto de 2022",19:00,  USD,,Actas de la reunión del FOMC  , , , 
15 de agosto de 2022",02:30,  AUD,,Cambio del empleo (Jul),"-40,9K","25,0K","88,4K"
15 de agosto de 2022",10:00,  EUR,,IPC en la zona euro (Anual) (Jul),"8,9%","8,9%","8,6%"
15 de agosto de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,250K,265K,252K
15 de agosto de 2022",13:30,  USD,,Índice manufacturero de la Fed de Filadelfia (Ago),"6,2","-5,0","-12,3"
15 de agosto de 2022",15:00,  USD,,Ventas de viviendas de segunda mano (Jul),"4,81M","4,89M","5,11M"
16 de agosto de 2022",07:00,  GBP,,Ventas minoristas (Mensual) (Jul),"0,3%","-0,2%","-0,2%"
16 de agosto de 2022",13:30,  CAD,,Ventas minoristas subyacentes (Mensual) (Jun),"0,8%","0,9%","1,9%"
23 de agosto de 2022",02:15,  CNY,,Tasa de préstamo preferencial del PBoC,"3,65%", ,"3,70%"
23 de agosto de 2022",08:30,  EUR,,PMI manufacturero de Alemania (Ago)  ,"49,8","48,2","49,3"
23 de agosto de 2022",09:30,  GBP,,PMI compuesto  ,"50,9","51,3","52,1"
23 de agosto de 2022",09:30,  GBP,,PMI manufacturero  ,"46,0","51,0","52,1"
23 de agosto de 2022",09:30,  GBP,,PMI de servicios  ,"52,5","52,0","52,6"
23 de agosto de 2022",15:00,  USD,,Ventas de viviendas nuevas (Jul),511K,575K,585K
24 de agosto de 2022",13:30,  USD,,Pedidos de bienes duraderos (subyacente) (Mensual) (Jul),"0,3%","0,2%","0,3%"
24 de agosto de 2022",15:00,  USD,,Venta de viviendas pendientes (Mensual) (Jul),"-1,0%","-4,0%","-8,9%"
24 de agosto de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"-3,282M","-0,933M","-7,056M"
25 de agosto de 2022",07:00,  EUR,,PIB de Alemania (Trimestral) (2T),"0,1%","0,0%","0,2%"
25 de agosto de 2022",09:00,  EUR,,Índice Ifo de confianza empresarial en Alemania (Ago),"88,5","86,8","88,7"
25 de agosto de 2022",12:30,  EUR,,Actas de la reunión de política monetaria del BCE  , , , 
25 de agosto de 2022",13:30,  USD,,PIB (Trimestral) (2T)  ,"-0,6%","-0,8%","-0,9%"
25 de agosto de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,243K,253K,245K
25 de agosto de 2022",23:30,  NZD,,Declaraciones del gobernador Orr del RBNZ  , , , 
26 de agosto de 2022",13:30,  USD,,Precios del gasto en consumo personal subyacente (Mensual) (Jul),"0,1%","0,3%","0,6%"
26 de agosto de 2022",15:00,  USD,,"Declaraciones Powell, presidente de la Fed  ", , , 
29 de agosto de 2022",02:30,  AUD,,Ventas minoristas (Mensual) (Jul)  ,"1,3%","0,3%","0,2%"
29 de agosto de 2022",13:00,  EUR,,IPC de Alemania (Anual) (Ago)  ,"7,9%","7,8%","7,9%"
29 de agosto de 2022",15:00,  USD,,Confianza del consumidor de The Conference Board (Ago),"103,2","97,9","95,3"
29 de agosto de 2022",15:00,  USD,,Encuesta JOLTs de ofertas de empleo (Jul),"11,239M","10,475M","11,040M"
30 de agosto de 2022",02:30,  CNY,,PMI manufacturero (Ago),"49,4","49,2","49,0"
30 de agosto de 2022",08:55,  EUR,,Cambio del desempleo en Alemania (Ago),28K,28K,45K
30 de agosto de 2022",10:00,  EUR,,IPC en la zona euro (Anual) (Ago)  ,"9,1%","9,0%","8,9%"
30 de agosto de 2022",13:10,  USD,,Cambio del empleo no agrícola ADP (Jun),380K, ,358K
30 de agosto de 2022",13:13,  USD,,Cambio del empleo no agrícola ADP (Jul),268K, ,380K
30 de agosto de 2022",13:15,  USD,,Cambio del empleo no agrícola ADP (Ago),132K,300K,268K
30 de agosto de 2022",13:30,  CAD,,PIB (Mensual) (Jun),"0,1%","0,1%","0,0%"
30 de agosto de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"-3,326M","-1,483M","-3,282M"
31 de agosto de 2022",02:45,  CNY,,PMI manufacturero de Caixin (Ago),"49,5","50,2","50,4"
31 de agosto de 2022",08:55,  EUR,,PMI manufacturero de Alemania (Ago),"49,1","49,8","49,3"
31 de agosto de 2022",09:30,  GBP,,PMI manufacturero (Ago),"47,3","46,0","46,0"
31 de agosto de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,232K,248K,237K
31 de agosto de 2022",15:00,  USD,,PMI manufacturero del ISM (Ago),"52,8","52,0","52,8"
1 de septiembre de 2022",13:30,  USD,,Nóminas no agrícolas (Ago),315K,300K,526K
1 de septiembre de 2022",13:30,  USD,,Tasa de desempleo (Ago),"3,7%","3,5%","3,5%"
2 de septiembre de 2022",02:30,  AUD,,Ventas minoristas (Mensual),"1,3%","1,3%","0,2%"
2 de septiembre de 2022",09:30,  GBP,,PMI compuesto (Ago),"49,6","50,9","52,1"
2 de septiembre de 2022",09:30,  GBP,,PMI de servicios (Ago),"50,9","52,5","52,6"
5 de septiembre de 2022",05:30,  AUD,,Decisión de tipos de interés (Sep),"2,35%","2,35%","1,85%"
5 de septiembre de 2022",05:30,  AUD,,Comunicado sobre tipos del RBA  , , , 
5 de septiembre de 2022",09:30,  GBP,,PMI del sector de la construcción (Ago),"49,2","48,0","48,9"
5 de septiembre de 2022",15:00,  USD,,PMI no manufacturero del ISM (Ago),"56,9","55,1","56,7"
6 de septiembre de 2022",02:30,  AUD,,PIB (Trimestral) (2T),"0,9%","1,0%","0,7%"
6 de septiembre de 2022",10:00,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
6 de septiembre de 2022",15:00,  CAD,,Decisión de tipos de interés,"3,25%","3,25%","2,50%"
6 de septiembre de 2022",15:00,  CAD,,PMI de Ivey (Ago),"60,9","48,3","49,6"
6 de septiembre de 2022",15:15,  GBP,,Audiencia del Comité de Hacienda del Banco de Inglaterra, , , 
6 de septiembre de 2022",17:00,  USD,,Previsión energética a corto plazo de la EIA  , , , 
7 de septiembre de 2022",00:50,  JPY,,PIB (Trimestral) (2T),"0,9%","0,7%","0,5%"
7 de septiembre de 2022",13:15,  EUR,,Tipo de la facilidad de depósito (Sep),"0,75%","0,50%","0,00%"
7 de septiembre de 2022",13:15,  EUR,,Tipo de facilidad marginal de crédito del BCE,"1,50%", ,"0,75%"
7 de septiembre de 2022",13:15,  EUR,,Comunicado del BCE sobre política monetaria  , , , 
7 de septiembre de 2022",13:15,  EUR,,Decisión del BCE sobre tipos de interés (Sep),"1,25%","1,25%","0,50%"
7 de septiembre de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,222K,240K,228K
7 de septiembre de 2022",13:45,  EUR,,Rueda de prensa del BCE  , , , 
7 de septiembre de 2022",14:10,  USD,,"Declaraciones Powell, presidente de la Fed  ", , , 
7 de septiembre de 2022",15:15,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
7 de septiembre de 2022",16:00,  USD,,Inventarios de petróleo crudo de la AIE,"8,844M","-0,250M","-3,326M"
8 de septiembre de 2022",10:30,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
8 de septiembre de 2022",13:30,  CAD,,Cambio del empleo (Ago),"-39,7K","15,0K","-30,6K"
9 de septiembre de 2022",07:00,  GBP,,PIB (Anual),"2,3%", ,"2,9%"
9 de septiembre de 2022",07:00,  GBP,,PIB (Mensual),"0,2%","0,3%","-0,6%"
9 de septiembre de 2022",07:00,  GBP,,Producción manufacturera (Mensual) (Jul),"0,1%","0,4%","-1,6%"
9 de septiembre de 2022",07:00,  GBP,,PIB mensual a 3M / Evolución a 3M,"0,0%", ,"-0,1%"
9 de septiembre de 2022",07:00,  GBP,,"Ingresos medios de los trabajadores, bonus incluidos (Jul)","5,5%","5,4%","5,2%"
9 de septiembre de 2022",07:00,  GBP,,Evolución del desempleo (Ago),"6,3K","-13,2K","-14,5K"
9 de septiembre de 2022",07:00,  EUR,,IPC de Alemania (Anual) (Ago),"7,9%","7,9%","7,5%"
9 de septiembre de 2022",09:00,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
9 de septiembre de 2022",10:00,  EUR,,Índice ZEW de confianza inversora en Alemania (Sep),"-61,9","-60,0","-55,3"
9 de septiembre de 2022",13:30,  USD,,IPC subyacente (Mensual) (Ago),"0,6%","0,3%","0,3%"
9 de septiembre de 2022",13:30,  USD,,IPC (Mensual) (Ago),"0,1%","-0,1%","0,0%"
9 de septiembre de 2022",13:30,  USD,,IPC (Anual) (Ago),"8,3%","8,1%","8,5%"
12 de septiembre de 2022",07:00,  GBP,,IPC (Anual) (Ago),"9,9%","10,2%","10,1%"
12 de septiembre de 2022",13:30,  USD,,IPP (Mensual) (Ago),"-0,1%","-0,1%","-0,4%"
12 de septiembre de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"2,442M","0,833M","8,844M"
12 de septiembre de 2022",23:45,  NZD,,PIB (Trimestral) (2T),"1,7%","1,0%","-0,2%"
13 de septiembre de 2022",02:30,  AUD,,Cambio del empleo (Ago),"33,5K","35,0K","-41,0K"
13 de septiembre de 2022",13:30,  USD,,Ventas minoristas subyacentes (Mensual) (Ago),"-0,3%","0,1%","0,4%"
13 de septiembre de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,213K,226K,218K
13 de septiembre de 2022",13:30,  USD,,Índice manufacturero de la Fed de Filadelfia (Sep),"-9,9","2,8","6,2"
13 de septiembre de 2022",13:30,  USD,,Ventas minoristas (Mensual) (Ago),"0,3%","0,2%","-0,4%"
14 de septiembre de 2022",03:00,  CNY,,Índice de Producción Industrial (Anual) (Ago),"4,2%","3,8%","3,8%"
14 de septiembre de 2022",07:00,  GBP,,Ventas minoristas (Mensual) (Ago),"-1,6%","-0,5%","0,4%"
14 de septiembre de 2022",10:00,  EUR,,IPC en la zona euro (Anual) (Ago),"9,1%","9,1%","9,1%"
15 de septiembre de 2022",04:00,  NZD,,Declaraciones del gobernador Orr del RBNZ  , , , 
19 de septiembre de 2022",04:00,  NZD,,Declaraciones del gobernador Orr del RBNZ  , , , 
20 de septiembre de 2022",02:15,  CNY,,Tasa de préstamo preferencial del PBoC,"3,65%","3,65%","3,65%"
20 de septiembre de 2022",02:30,  AUD,,Actas de la reunión de política monetaria del Banco de la Reserva de Australia  , , , 
20 de septiembre de 2022",13:30,  USD,,Permisos de construcción (Ago),"1,517M","1,610M","1,685M"
20 de septiembre de 2022",13:30,  CAD,,IPC subyacente (Mensual) (Ago),"0,0%", ,"0,5%"
20 de septiembre de 2022",18:00,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
21 de septiembre de 2022",15:00,  USD,,Ventas de viviendas de segunda mano (Ago),"4,80M","4,70M","4,82M"
21 de septiembre de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"1,142M","2,161M","2,442M"
21 de septiembre de 2022",19:00,  USD,,Proyecciones económicas del FOMC  , , , 
21 de septiembre de 2022",19:00,  USD,,Comunicado del FOMC  , , , 
21 de septiembre de 2022",19:00,  USD,,Decisión de tipos de interés,"3,25%","3,25%","2,50%"
21 de septiembre de 2022",19:30,  USD,,Rueda de prensa del FOMC  , , , 
22 de septiembre de 2022",04:00,  JPY,,Declaraciones de política monetaria del BoJ  , , , 
22 de septiembre de 2022",07:30,  JPY,,Rueda de prensa del Banco de Japón  , , , 
22 de septiembre de 2022",08:30,  CHF,,Decisión de tipos de interés (3T),"0,50%","0,50%","-0,25%"
22 de septiembre de 2022",08:30,  CHF,,Evaluación de política monetaria del SNB  , , , 
22 de septiembre de 2022",09:00,  CHF,,Rueda de prensa del SNB  , , , 
22 de septiembre de 2022",12:00,  GBP,,Decisión de tipos de interés (Sep),"2,25%","2,25%","1,75%"
22 de septiembre de 2022",12:00,  GBP,,Actas de la reunión de política monetaria del Banco de Inglaterra  , , , 
22 de septiembre de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,213K,218K,208K
23 de septiembre de 2022",08:30,  EUR,,PMI manufacturero de Alemania (Sep)  ,"48,3","48,3","49,1"
23 de septiembre de 2022",09:30,  GBP,,PMI compuesto  ,"48,4","49,0","49,6"
23 de septiembre de 2022",09:30,  GBP,,PMI manufacturero  ,"48,5","47,5","47,3"
23 de septiembre de 2022",09:30,  GBP,,PMI de servicios  ,"49,2","50,0","50,9"
23 de septiembre de 2022",13:30,  CAD,,Ventas minoristas subyacentes (Mensual) (Jul),"-3,1%","-1,2%","0,6%"
23 de septiembre de 2022",19:00,  USD,,"Declaraciones Powell, presidente de la Fed  ", , , 
25 de septiembre de 2022",11:00,  EUR,,Elecciones generales de Italia, , , 
26 de septiembre de 2022",09:00,  EUR,,Índice Ifo de confianza empresarial en Alemania (Sep),"84,3","87,0","88,6"
26 de septiembre de 2022",14:00,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
27 de septiembre de 2022",12:00,  BRL,,Actas de la reunión del CMP del Banco Central de Brasil  , , , 
27 de septiembre de 2022",12:30,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
27 de septiembre de 2022",13:30,  USD,,Pedidos de bienes duraderos (subyacente) (Mensual) (Ago),"0,2%","0,2%","0,2%"
27 de septiembre de 2022",15:00,  USD,,Confianza del consumidor de The Conference Board (Sep),"108,0","104,5","103,6"
27 de septiembre de 2022",15:00,  USD,,Ventas de viviendas nuevas (Ago),685K,500K,532K
28 de septiembre de 2022",02:30,  AUD,,Ventas minoristas (Mensual) (Ago)  ,"0,6%","0,4%","1,3%"
28 de septiembre de 2022",08:15,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
28 de septiembre de 2022",15:00,  USD,,Venta de viviendas pendientes (Mensual) (Ago),"-2,0%","-1,4%","-0,6%"
28 de septiembre de 2022",15:15,  USD,,"Declaraciones Powell, presidente de la Fed  ", , , 
28 de septiembre de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"-0,215M","0,443M","1,142M"
29 de septiembre de 2022",13:00,  EUR,,IPC de Alemania (Anual) (Sep)  ,"10,0%","9,4%","7,9%"
29 de septiembre de 2022",13:30,  USD,,PIB (Trimestral) (2T),"-0,6%","-0,6%","-1,6%"
29 de septiembre de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,193K,215K,209K
29 de septiembre de 2022",13:30,  CAD,,PIB (Mensual) (Jul),"0,1%","-0,1%","0,1%"
29 de septiembre de 2022",14:00,  NZD,,Declaraciones del gobernador Orr del RBNZ  , , , 
30 de septiembre de 2022",02:30,  CNY,,PMI manufacturero (Sep),"50,1","49,6","49,4"
30 de septiembre de 2022",02:45,  CNY,,PMI manufacturero de Caixin (Sep),"48,1","49,5","49,5"
30 de septiembre de 2022",05:30,  INR,,Decisión de tipos de interés,"5,90%","5,90%","5,40%"
30 de septiembre de 2022",07:00,  GBP,,PIB (Trimestral) (2T),"0,2%","-0,1%","0,8%"
30 de septiembre de 2022",07:00,  GBP,,PIB (Anual) (2T),"4,4%","2,9%","8,7%"
30 de septiembre de 2022",08:55,  EUR,,Cambio del desempleo en Alemania (Sep),14K,20K,26K
30 de septiembre de 2022",10:00,  EUR,,IPC en la zona euro (Anual) (Sep)  ,"10,0%","9,7%","9,1%"
30 de septiembre de 2022",13:30,  USD,,Precios del gasto en consumo personal subyacente (Mensual) (Ago),"0,6%","0,5%","0,1%"
3 de octubre de 2022",00:50,  JPY,,Encuesta Tankan: grandes empresas manufactureras (3T),8,11,9
3 de octubre de 2022",00:50,  JPY,,Encuesta Tankan: grandes empresas no manufactureras (3T),14,13,13
3 de octubre de 2022",08:55,  EUR,,PMI manufacturero de Alemania (Sep),"47,8","48,3","49,1"
3 de octubre de 2022",09:30,  GBP,,PMI manufacturero (Sep),"48,4","48,5","47,3"
3 de octubre de 2022",15:00,  USD,,PMI manufacturero del ISM (Sep),"50,9","52,2","52,8"
4 de octubre de 2022",04:30,  AUD,,Decisión de tipos de interés (Oct),"2,60%","2,85%","2,35%"
4 de octubre de 2022",04:30,  AUD,,Comunicado sobre tipos del RBA  , , , 
4 de octubre de 2022",15:00,  USD,,Encuesta JOLTs de ofertas de empleo (Ago),"10,053M","10,775M","11,170M"
4 de octubre de 2022",16:00,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
5 de octubre de 2022",01:30,  AUD,,Ventas minoristas (Mensual),"0,6%","0,6%","1,3%"
5 de octubre de 2022",02:00,  NZD,,Decisión de tipos de interés,"3,50%","3,50%","3,00%"
5 de octubre de 2022",02:00,  NZD,,Anuncio de tipos de interés del Banco de la Reserva de Nueva Zelanda  , , , 
5 de octubre de 2022",09:30,  GBP,,PMI compuesto (Sep),"49,1","48,4","49,6"
5 de octubre de 2022",09:30,  GBP,,PMI de servicios (Sep),"50,0","49,2","50,9"
5 de octubre de 2022",13:15,  USD,,Cambio del empleo no agrícola ADP (Sep),208K,200K,185K
5 de octubre de 2022",15:00,  USD,,PMI no manufacturero del ISM (Sep),"56,7","56,0","56,9"
5 de octubre de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"-1,356M","2,052M","-0,215M"
6 de octubre de 2022",09:30,  GBP,,PMI del sector de la construcción (Sep),"52,3","48,0","49,2"
6 de octubre de 2022",12:30,  EUR,,Actas de la reunión de política monetaria del BCE  , , , 
6 de octubre de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,219K,203K,190K
6 de octubre de 2022",15:00,  CAD,,PMI de Ivey (Sep),"59,5", ,"60,9"
7 de octubre de 2022",11:00,  EUR,,Cumbre de líderes de la UE  , , , 
7 de octubre de 2022",13:30,  USD,,Nóminas no agrícolas (Sep),263K,250K,315K
7 de octubre de 2022",13:30,  USD,,Tasa de desempleo (Sep),"3,5%","3,7%","3,7%"
7 de octubre de 2022",13:30,  CAD,,Cambio del empleo (Sep),"21,1K","20,0K","-39,7K"
8 de octubre de 2022",07:00,  GBP,,"Ingresos medios de los trabajadores, bonus incluidos (Ago)","6,0%","5,9%","5,5%"
8 de octubre de 2022",07:00,  GBP,,Evolución del desempleo (Sep),"25,5K","4,2K","1,1K"
8 de octubre de 2022",19:35,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
10 de octubre de 2022",07:00,  GBP,,PIB (Anual),"2,0%","2,4%","3,1%"
10 de octubre de 2022",07:00,  GBP,,PIB (Mensual),"-0,3%","0,0%","0,1%"
10 de octubre de 2022",07:00,  GBP,,Producción manufacturera (Mensual) (Ago),"-1,6%","0,2%","-1,1%"
10 de octubre de 2022",07:00,  GBP,,PIB mensual a 3M / Evolución a 3M,"-0,3%","-0,2%","0,0%"
10 de octubre de 2022",13:30,  USD,,IPP (Mensual) (Sep),"0,4%","0,2%","-0,2%"
10 de octubre de 2022",14:30,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
10 de octubre de 2022",17:00,  USD,,Previsión energética a corto plazo de la EIA  , , , 
10 de octubre de 2022",19:00,  USD,,Actas de la reunión del FOMC  , , , 
11 de octubre de 2022",07:00,  EUR,,IPC de Alemania (Anual) (Sep),"10,0%","10,0%","7,9%"
